,Hue Angle,PSE,JND,PSE_err,JND_err,condition,subject,trialN
0,22.5,0.30459933534864775,3.4376230869543476,0.2596403641880696,0.44906026206319516,LL,s2,240
1,67.5,0.18569854826112953,6.410710248024843,0.28807511962138177,0.5415512144434151,LL,s2,240
2,112.5,0.15071631917989312,3.414384114411125,0.25845071959699134,0.42813849898253015,LL,s2,240
3,157.5,-0.1774070767611772,3.193802442947101,0.32275259843054077,0.5231637064502609,LL,s2,240
4,202.5,0.034825975302872576,2.499895344411699,0.15769592611003266,0.242995607174047,LL,s2,240
5,247.5,-0.21994250038158875,2.240965625633753,0.11213734505472808,0.17900417502287402,LL,s2,240
6,292.5,-0.23848091008359337,0.8008870320074883,0.04775806493205088,0.06463555912420203,LL,s2,240
7,337.5,-0.16248243222137596,2.125099505307571,0.07830975259253378,0.12274546491015671,LL,s2,240
8,22.5,-1.631312005517674,19.90530623326572,1.7370188098078096,4.466862540692584,HH,s2,240
9,67.5,-0.04847885007968999,6.496591281911243,0.4250273146342861,0.7952988264372716,HH,s2,240
10,112.5,1.6290609299649803,8.926823125612254,0.5503818397680242,1.1114596027720154,HH,s2,240
11,157.5,-1.069114987154462,10.00613194524278,0.6744360025839369,1.4622895952194495,HH,s2,240
12,202.5,0.7609220640477306,5.517638496315605,0.42615449105572883,0.7121093235051558,HH,s2,240
13,247.5,-1.0301215501980374,5.086410888142947,0.5080164842758895,0.8229693469510495,HH,s2,240
14,292.5,-0.5619096048324281,6.941321959319679,0.48590935295104665,0.8216168652146634,HH,s2,240
15,337.5,0.49073382814076416,10.276999454136215,0.6983585616591826,1.5320502583693563,HH,s2,240
16,22.5,-0.6478696256795416,9.149964484947358,0.6721944471380479,1.1599369599211848,LH,s2,240
17,67.5,5.539717145617787,4.2851986255717005,0.35138960672868913,0.33616931752100127,LH,s2,240
18,112.5,6.137376894560963,7.188913486883441,0.4390958109339359,0.5842215848587375,LH,s2,240
19,157.5,-1.6910435992471815,5.868868271725691,0.6274368184022979,1.2118509432518534,LH,s2,240
20,202.5,7.956574996264596,6.676534792255318,0.5416452448649215,0.6363308650338564,LH,s2,240
21,247.5,2.566295789590615,5.618638780004042,0.34192322584396234,0.5120770675087043,LH,s2,240
22,292.5,-1.5829898348268447,5.206292544798286,0.3427079385680034,0.4806572492248625,LH,s2,240
23,337.5,4.292362164975583,7.503053966034807,0.40790262236606656,0.6798856494277841,LH,s2,240
