,sub,Hue Angle,Prior
139,s2,278.0001,0.00017532907671035167
140,s2,280.0001,0.0001970451073552619
141,s2,282.0001,0.00022174516601028297
142,s2,284.0001,0.0002498134755056737
143,s2,286.0001,0.0002816819971584065
144,s2,288.0001,0.0003178340667837108
145,s2,290.0001,0.0003588080869138068
146,s2,292.0001,0.0004052011520062866
147,s2,294.0001,0.00045767246277880085
148,s2,296.0001,0.0005169463620304833
149,s2,298.0001,0.0005838147980720891
150,s2,300.0001,0.0006591389940720264
151,s2,302.0001,0.0007438500733774381
152,s2,304.0001,0.0008389483636221071
153,s2,306.0001,0.0009455010779336481
154,s2,308.0001,0.0010646380518685016
155,s2,310.0001,0.001197545202207204
156,s2,312.0001,0.0013454553710676171
157,s2,314.0001,0.0015096362287606024
158,s2,316.0001,0.0016913749343122858
159,s2,318.0001,0.001891959296421238
160,s2,320.0001,0.002112655242343503
161,s2,322.0001,0.0023546804898349366
162,s2,324.0001,0.0026191744290951905
163,s2,326.0001,0.002907164357875319
164,s2,328.0001,0.0032195283724363545
165,s2,330.0001,0.0035569553972093853
166,s2,332.0001,0.003919903032358151
167,s2,334.0001,0.004308554104618771
168,s2,336.0001,0.00472277301449243
169,s2,338.0001,0.005162063171974751
170,s2,340.0001,0.005625526991850859
171,s2,342.0001,0.006111830065385552
172,s2,344.0001,0.006619171224718439
173,s2,346.0001,0.007145260256441217
174,s2,348.0001,0.007687304989883689
175,s2,350.0001,0.008242009373938878
176,s2,352.0001,0.008805583957368853
177,s2,354.0001,0.009373769899129077
178,s2,356.0001,0.009941877259918476
179,s2,358.0001,0.010504837871956055
0,s3,0.0001,0.0014854151819307198
1,s3,2.0001,0.001647400702790638
2,s3,4.0001,0.0018171254036919338
3,s3,6.0001,0.0019931904028004576
4,s3,8.0001,0.0021738973518128694
5,s3,10.0001,0.0023572619485076594
6,s3,12.0001,0.002541039924440937
7,s3,14.0001,0.002722765864425862
8,s3,16.0001,0.0028998045544275995
9,s3,18.0001,0.0030694138338123417
10,s3,20.0001,0.003228817192550872
11,s3,22.0001,0.0033752836567841242
12,s3,24.0001,0.0035062119024896984
13,s3,26.0001,0.003619215079903533
14,s3,28.0001,0.0037122025664108765
15,s3,30.0001,0.003783454825995817
16,s3,32.0001,0.003831687755798924
17,s3,34.0001,0.0038561033426271884
18,s3,36.0001,0.0038564241122942783
19,s3,38.0001,0.003832909691654103
20,s3,40.0001,0.003786354760745212
21,s3,42.0001,0.003718068683373
22,s3,44.0001,0.0036298380966086263
23,s3,46.0001,0.0035238746425352344
24,s3,48.0001,0.003402750776440806
25,s3,50.0001,0.00326932713514408
26,s3,52.0001,0.003126675265115732
27,s3,54.0001,0.0029779995798179283
28,s3,56.0001,0.0028265622461200327
29,s3,58.0001,0.002675614315500233
30,s3,60.0001,0.0025283358562606367
31,s3,62.0001,0.0023877871574365865
32,s3,64.0001,0.0022568723176954715
33,s3,66.0001,0.002138315757427548
34,s3,68.0001,0.0020346514489517544
35,s3,70.0001,0.0019482239896435958
36,s3,72.0001,0.0018812000766739677
37,s3,74.0001,0.0018355884992136567
38,s3,76.0001,0.0018132664523647073
39,s3,78.0001,0.0018160097946298658
40,s3,80.0001,0.001845524807329542
41,s3,82.0001,0.001903479054434044
42,s3,84.0001,0.001991529066346611
43,s3,86.0001,0.0021113427623993446
44,s3,88.0001,0.0022646147670197935
45,s3,90.0001,0.0024530730496654554
46,s3,92.0001,0.0026784756187095025
47,s3,94.0001,0.00294259631873949
48,s3,96.0001,0.0032471991173079182
49,s3,98.0001,0.0035940006221307336
50,s3,100.0001,0.003984620945862325
51,s3,102.0001,0.004420523435900317
52,s3,104.0001,0.004902944212850476
53,s3,106.0001,0.005432812912109079
54,s3,108.0001,0.006010666493126053
55,s3,110.0001,0.00663655845979348
56,s3,112.0001,0.007309966306905193
57,s3,114.0001,0.008029700449962525
58,s3,116.0001,0.008793818281949294
59,s3,118.0001,0.009599547300469002
60,s3,120.0001,0.01044322142928556
61,s3,122.0001,0.011320234687702935
62,s3,124.0001,0.0122250162104084
63,s3,126.0001,0.013151030266597481
64,s3,128.0001,0.01409080435673919
65,s3,130.0001,0.015035987676390588
66,s3,132.0001,0.015977441241134743
67,s3,134.0001,0.016905359792316704
68,s3,136.0001,0.017809424292519638
69,s3,138.0001,0.018678982429734377
70,s3,140.0001,0.019503253148976427
71,s3,142.0001,0.02027154989703574
72,s3,144.0001,0.0209735160809999
73,s3,146.0001,0.021599365283053756
74,s3,148.0001,0.022140118113790443
75,s3,150.0001,0.02258782728110085
76,s3,152.0001,0.022935782540003724
77,s3,154.0001,0.023178687686023533
78,s3,156.0001,0.02331280265114345
79,s3,158.0001,0.023336045021401675
80,s3,160.0001,0.023248046859064977
81,s3,162.0001,0.0230501644994684
82,s3,164.0001,0.022745440907040906
83,s3,166.0001,0.02233852211180989
84,s3,168.0001,0.021835531100289362
85,s3,170.0001,0.021243904202504396
86,s3,172.0001,0.02057219641225256
87,s3,174.0001,0.01982986313155884
88,s3,176.0001,0.019027026496670412
89,s3,178.0001,0.018174234701300026
90,s3,180.0001,0.01728222258835688
91,s3,182.0001,0.016361681263428192
92,s3,184.0001,0.015423043641890566
93,s3,186.0001,0.014476291742885963
94,s3,188.0001,0.013530790264113893
95,s3,190.0001,0.012595149592622442
96,s3,192.0001,0.011677120008460521
97,s3,194.0001,0.010783517493740196
98,s3,196.0001,0.009920180332383066
99,s3,198.0001,0.009091954625114047
100,s3,200.0001,0.008302705984495746
101,s3,202.0001,0.007555354034811507
102,s3,204.0001,0.006851925925488744
103,s3,206.0001,0.006193624865538189
104,s3,208.0001,0.005580909680523855
105,s3,210.0001,0.00501358155532158
106,s3,212.0001,0.004490874422801649
107,s3,214.0001,0.004011545855771099
108,s3,216.0001,0.003573965782446422
109,s3,218.0001,0.0031762008420714058
110,s3,220.0001,0.002816092698505859
111,s3,222.0001,0.0024913291119355837
112,s3,224.0001,0.0021995070138274403
113,s3,226.0001,0.0019381872247647683
114,s3,228.0001,0.0017049407907993482
115,s3,230.0001,0.0014973871879096206
116,s3,232.0001,0.0013132248563134824
117,s3,234.0001,0.0011502546799861577
118,s3,236.0001,0.0010063971271925816
119,s3,238.0001,0.0008797038219780964
120,s3,240.0001,0.0007683643319212472
121,s3,242.0001,0.0006707089417505182
122,s3,244.0001,0.0005852081430956557
123,s3,246.0001,0.000510469514515323
124,s3,248.0001,0.00044523259903587727
125,s3,250.0001,0.00038836231384810344
126,s3,252.0001,0.0003388413526817059
127,s3,254.0001,0.0002957619689278029
128,s3,256.0001,0.00025831745917165907
129,s3,258.0001,0.00022579360404357513
130,s3,260.0001,0.0001975602671710652
131,s3,262.0001,0.00017306330397726818
132,s3,264.0001,0.00015181689017260415
133,s3,266.0001,0.0001333963447827761
134,s3,268.0001,0.00011743149399225476
135,s3,270.0001,0.00010360059937288811
136,s3,272.0001,9.162485655754264e-05
137,s3,274.0001,8.126345743259432e-05
138,s3,276.0001,7.230919979814014e-05
139,s3,278.0001,6.458462255617673e-05
140,s3,280.0001,5.793864126181182e-05
141,s3,282.0001,5.224365779697065e-05
142,s3,284.0001,4.739311854551582e-05
143,s3,286.0001,4.3299497364096516e-05
144,s3,288.0001,3.9892682502681415e-05
145,s3,290.0001,3.7118750117976766e-05
146,s3,292.0001,3.493911085167081e-05
147,s3,294.0001,3.3330019834653594e-05
148,s3,296.0001,3.2282444145832316e-05
149,s3,298.0001,3.1802284900659947e-05
150,s3,300.0001,3.1910953440698786e-05
151,s3,302.0001,3.264630217113455e-05
152,s3,304.0001,3.406391002917842e-05
153,s3,306.0001,3.6238719892479756e-05
154,s3,308.0001,3.926701993569038e-05
155,s3,310.0001,4.326875246423911e-05
156,s3,312.0001,4.839012153769872e-05
157,s3,314.0001,5.4806454211985396e-05
158,s3,316.0001,6.272524903698832e-05
159,s3,318.0001,7.238931925969254e-05
160,s3,320.0001,8.407990696676319e-05
161,s3,322.0001,9.811960847354171e-05
162,s3,324.0001,0.00011487491141763646
163,s3,326.0001,0.00013475810162332606
164,s3,328.0001,0.00015822825494538206
165,s3,330.0001,0.00018579098883857674
166,s3,332.0001,0.00021799661401614617
167,s3,334.0001,0.0002554363027363535
168,s3,336.0001,0.0002987358821487716
169,s3,338.0001,0.0003485468743472441
170,s3,340.0001,0.00040553444501363855
171,s3,342.0001,0.0004703619950970487
172,s3,344.0001,0.0005436722391471571
173,s3,346.0001,0.0006260647622747355
174,s3,348.0001,0.0007180702353288742
175,s3,350.0001,0.0008201216916185538
176,s3,352.0001,0.0009325235213766609
177,s3,354.0001,0.0010554191109268325
178,s3,356.0001,0.0011887583266011342
179,s3,358.0001,0.0013322662993376316
0,s4,0.0001,0.005135799590718887
1,s4,2.0001,0.005098625305843197
2,s4,4.0001,0.0050445263725321125
3,s4,6.0001,0.004974794111920616
4,s4,8.0001,0.004890962352698909
5,s4,10.0001,0.004794776943600995
6,s4,12.0001,0.004688161524079281
7,s4,14.0001,0.004573180761013528
8,s4,16.0001,0.0044520022975671055
9,s4,18.0001,0.004326858641966663
10,s4,20.0001,0.004200010152645895
11,s4,22.0001,0.004073710158213591
12,s4,24.0001,0.0039501730946234544
13,s4,26.0001,0.0038315463577941527
14,s4,28.0001,0.0037198863685961895
15,s4,30.0001,0.0036171391394961444
16,s4,32.0001,0.0035251254285438094
17,s4,34.0001,0.0034455303759707663
18,s4,36.0001,0.0033798973490387165
19,s4,38.0001,0.003329625577696718
20,s4,40.0001,0.003295971050893321
21,s4,42.0001,0.003280050062938398
22,s4,44.0001,0.003282844751247622
23,s4,46.0001,0.0033052099497336393
24,s4,48.0001,0.0033478806934180974
25,s4,50.0001,0.003411479746032375
26,s4,52.0001,0.0034965245794099952
27,s4,54.0001,0.003603433307072157
28,s4,56.0001,0.0037325291603201066
29,s4,58.0001,0.0038840431893622396
30,s4,60.0001,0.004058114970890356
31,s4,62.0001,0.004254791203914981
32,s4,64.0001,0.00447402217490201
33,s4,66.0001,0.004715656169119799
34,s4,68.0001,0.00497943199581605
35,s4,70.0001,0.005264969878935286
36,s4,72.0001,0.005571761041335847
37,s4,74.0001,0.005899156377791472
38,s4,76.0001,0.006246354669455743
39,s4,78.0001,0.0066123908389263
40,s4,80.0001,0.006996124779544265
41,s4,82.0001,0.007396231314051127
42,s4,84.0001,0.007811191845148235
43,s4,86.0001,0.00823928825286557
44,s4,88.0001,0.00867859957008178
45,s4,90.0001,0.009127001927409882
46,s4,92.0001,0.009582172201671079
47,s4,94.0001,0.010041595728461646
48,s4,96.0001,0.010502578349554613
49,s4,98.0001,0.01096226296136905
50,s4,100.0001,0.011417650613460015
51,s4,102.0001,0.011865626078602204
52,s4,104.0001,0.01230298768190235
53,s4,106.0001,0.012726481039432387
54,s4,108.0001,0.01313283622157824
55,s4,110.0001,0.013518807727443797
56,s4,112.0001,0.013881216539191025
57,s4,114.0001,0.014216993424023232
58,s4,116.0001,0.014523222571220774
59,s4,118.0001,0.014797184596265825
60,s4,120.0001,0.01503639791692141
61,s4,122.0001,0.015238657509460055
62,s4,124.0001,0.015402070088221727
63,s4,126.0001,0.015525084818216425
64,s4,128.0001,0.015606518767155996
65,s4,130.0001,0.015645576427391485
66,s4,132.0001,0.015641862785822355
67,s4,134.0001,0.015595389585950956
68,s4,136.0001,0.015506574605051742
69,s4,138.0001,0.015376233954497703
70,s4,140.0001,0.015205567595936269
71,s4,142.0001,0.01499613844355543
72,s4,144.0001,0.014749845586788508
73,s4,146.0001,0.014468892312759088
74,s4,148.0001,0.014155749728737909
75,s4,150.0001,0.013813116878132465
76,s4,152.0001,0.013443878306553435
77,s4,154.0001,0.01305106006610663
78,s4,156.0001,0.012637785146368338
79,s4,158.0001,0.012207229290896258
80,s4,160.0001,0.011762578101119584
81,s4,162.0001,0.011306986248513604
82,s4,164.0001,0.010843539515315997
83,s4,166.0001,0.010375220268413844
84,s4,168.0001,0.009904876845418902
85,s4,170.0001,0.009435197201370947
86,s4,172.0001,0.008968687033786477
87,s4,174.0001,0.008507652477325423
88,s4,176.0001,0.008054187341055343
89,s4,178.0001,0.0076101647543530045
90,s4,180.0001,0.007177232994359192
91,s4,182.0001,0.006756815190283343
92,s4,184.0001,0.006350112538672125
93,s4,186.0001,0.005958110619223393
94,s4,188.0001,0.00558158837242103
95,s4,190.0001,0.005221129287214346
96,s4,192.0001,0.004877134347760669
97,s4,194.0001,0.004549836301159113
98,s4,196.0001,0.0042393148311873395
99,s4,198.0001,0.0039455122542680545
100,s4,200.0001,0.0036682493911898264
101,s4,202.0001,0.0034072413095169404
102,s4,204.0001,0.0031621126753175036
103,s4,206.0001,0.00293241249718434
104,s4,208.0001,0.002717628089112255
105,s4,210.0001,0.002517198120466503
106,s4,212.0001,0.0023305246601178454
107,s4,214.0001,0.0021569841571602846
108,s4,216.0001,0.0019959373320240703
109,s4,218.0001,0.0018467379790096012
110,s4,220.0001,0.0017087407042328383
111,s4,222.0001,0.0015813076417723424
112,s4,224.0001,0.0014638142056403868
113,s4,226.0001,0.0013556539463503406
114,s4,228.0001,0.0012562425886631903
115,s4,230.0001,0.0011650213319451062
116,s4,232.0001,0.0010814594968454167
117,s4,234.0001,0.001005056602093989
118,s4,236.0001,0.0009353439534833749
119,s4,238.0001,0.0008718858238760015
120,s4,240.0001,0.0008142802986538411
121,s4,242.0001,0.0007621598556558189
122,s4,244.0001,0.0007151917425282243
123,s4,246.0001,0.0006730782077000782
124,s4,248.0001,0.0006355566339972749
125,s4,250.0001,0.0006023996162928282
126,s4,252.0001,0.0005734150165849595
127,s4,254.0001,0.0005484460214986397
128,s4,256.0001,0.0005273712183954096
129,s4,258.0001,0.0005101046970133115
130,s4,260.0001,0.0004965961738036188
131,s4,262.0001,0.00048683112585336523
132,s4,264.0001,0.00048083091047543416
133,s4,266.0001,0.00047865283524215217
134,s4,268.0001,0.000480390131518571
135,s4,270.0001,0.00048617177257218426
136,s4,272.0001,0.0004961620653362556
137,s4,274.0001,0.0005105599332231127
138,s4,276.0001,0.0005295977964716078
139,s4,278.0001,0.0005535399469373064
140,s4,280.0001,0.0005826803066820612
141,s4,282.0001,0.0006173394549905877
142,s4,284.0001,0.0006578608074297497
143,s4,286.0001,0.0007046058342313763
144,s4,288.0001,0.0007579482146048512
145,s4,290.0001,0.000818266839520623
146,s4,292.0001,0.0008859375988949972
147,s4,294.0001,0.0009613239206056541
148,s4,296.0001,0.0010447660687500787
149,s4,298.0001,0.0011365692570176182
150,s4,300.0001,0.001236990689493908
151,s4,302.0001,0.0013462257046008184
152,s4,304.0001,0.0014643932665073757
153,s4,306.0001,0.0015915211198639285
154,s4,308.0001,0.001727530995076257
155,s4,310.0001,0.0018722243188891753
156,s4,312.0001,0.0020252689446164924
157,s4,314.0001,0.0021861874634192128
158,s4,316.0001,0.0023543476879658454
159,s4,318.0001,0.0025289559081519797
160,s4,320.0001,0.0027090535013565135
161,s4,322.0001,0.002893517433869943
162,s4,324.0001,0.003081065113752726
163,s4,326.0001,0.0032702639481017185
164,s4,328.0001,0.00345954582093706
165,s4,330.0001,0.0036472265450355865
166,s4,332.0001,0.003831530157384446
