,sub,Hue Angle,Prior
73,s1,146.0001,0.011036801074771474
74,s1,148.0001,0.01106081745660331
75,s1,150.0001,0.011078126524829306
76,s1,152.0001,0.011088707191016086
77,s1,154.0001,0.011092546564251729
78,s1,156.0001,0.011089639966851356
79,s1,158.0001,0.011079990940056175
80,s1,160.0001,0.011063611239719013
81,s1,162.0001,0.011040520821981637
82,s1,164.0001,0.011010747818961247
83,s1,166.0001,0.01097432850447585
84,s1,168.0001,0.010931307249850176
85,s1,170.0001,0.010881736469856075
86,s1,172.0001,0.010825676558853173
87,s1,174.0001,0.010763195817207662
88,s1,176.0001,0.010694370368078816
89,s1,178.0001,0.010619284064674649
90,s1,180.0001,0.010538028388089702
91,s1,182.0001,0.010450702335849419
92,s1,184.0001,0.010357412301296902
93,s1,186.0001,0.01025827194396903
94,s1,188.0001,0.010153402051119802
95,s1,190.0001,0.010042930390559689
96,s1,192.0001,0.009926991554990225
97,s1,194.0001,0.009805726798023547
98,s1,196.0001,0.009679283862086612
99,s1,198.0001,0.009547816798419822
100,s1,200.0001,0.0094114857793893
101,s1,202.0001,0.009270456903341558
102,s1,204.0001,0.009124901992238225
103,s1,206.0001,0.008974998382317459
104,s1,208.0001,0.008820928708037076
105,s1,210.0001,0.008662880679562565
106,s1,212.0001,0.008501046854071199
107,s1,214.0001,0.00833562440115074
108,s1,216.0001,0.008166814862578706
109,s1,218.0001,0.007994823906774718
110,s1,220.0001,0.00781986107822526
111,s1,222.0001,0.007642139542185958
112,s1,224.0001,0.007461875824972566
113,s1,226.0001,0.0072792895501570185
114,s1,228.0001,0.007094603170989914
115,s1,230.0001,0.006908041699375512
116,s1,232.0001,0.00671983243172939
117,s1,234.0001,0.006530204672052756
118,s1,236.0001,0.006339389452560852
119,s1,238.0001,0.006147619252205807
120,s1,240.0001,0.00595512771343681
121,s1,242.0001,0.0057621493575428125
122,s1,244.0001,0.005568919298924424
123,s1,246.0001,0.005375672958643272
124,s1,248.0001,0.005182645777597663
125,s1,250.0001,0.004990072929674153
126,s1,252.0001,0.004798189035224358
127,s1,254.0001,0.004607227875216213
128,s1,256.0001,0.004417422106407887
129,s1,258.0001,0.004229002977891327
130,s1,260.0001,0.004042200049350886
131,s1,262.0001,0.003857240911380217
132,s1,264.0001,0.0036743509081981532
133,s1,266.0001,0.0034937528631015383
134,s1,268.0001,0.00331566680698932
135,s1,270.0001,0.003140309710288814
136,s1,272.0001,0.0029678952186106672
137,s1,274.0001,0.002798633392454566
138,s1,276.0001,0.0026327304512829023
139,s1,278.0001,0.002470388522274099
140,s1,280.0001,0.002311805394061802
141,s1,282.0001,0.002157174275759873
142,s1,284.0001,0.002006683561566873
143,s1,286.0001,0.0018605166012367242
144,s1,288.0001,0.0017188514766952906
145,s1,290.0001,0.001581860785074996
146,s1,292.0001,0.0014497114284317714
147,s1,294.0001,0.001322564410400647
148,s1,296.0001,0.0012005746400375902
149,s1,298.0001,0.0010838907430867112
150,s1,300.0001,0.0009726548809026621
151,s1,302.0001,0.0008670025772489481
152,s1,304.0001,0.0007670625531830796
153,s1,306.0001,0.0006729565702297978
154,s1,308.0001,0.0005847992820334209
155,s1,310.0001,0.0005026980946700212
156,s1,312.0001,0.0004267530357896878
157,s1,314.0001,0.000357056632748223
158,s1,316.0001,0.0002936937998768287
159,s1,318.0001,0.0002367417350270574
160,s1,320.0001,0.00018626982551714054
161,s1,322.0001,0.00014233956359421273
162,s1,324.0001,0.00010500447151548669
163,s1,326.0001,7.431003633963327e-05
164,s1,328.0001,5.029365450779673e-05
165,s1,330.0001,3.298458628180057e-05
166,s1,332.0001,2.240392009502003e-05
167,s1,334.0001,1.856454685937731e-05
168,s1,336.0001,2.1471144259750607e-05
169,s1,338.0001,3.1120171054932006e-05
170,s1,340.0001,4.7499871392092645e-05
171,s1,342.0001,7.059028912947156e-05
172,s1,344.0001,0.00010036329214985925
173,s1,346.0001,0.00013678260663525741
174,s1,348.0001,0.000179803861260929
175,s1,350.0001,0.00022937464125503108
176,s1,352.0001,0.0002854345522579321
177,s1,354.0001,0.0003479152939034445
178,s1,356.0001,0.0004167407430322907
179,s1,358.0001,0.0004918270464364559
0,s2,0.0001,0.007263068401806521
1,s2,2.0001,0.0070830724182557436
2,s2,4.0001,0.0069012153907037
3,s2,6.0001,0.006717718883925538
4,s2,8.0001,0.006532806460149292
5,s2,10.0001,0.006346703406679762
6,s2,12.0001,0.006159636461420621
7,s2,14.0001,0.0059718335366292135
8,s2,16.0001,0.005783523441240575
9,s2,18.0001,0.005594935602098993
10,s2,20.0001,0.005406299784436726
11,s2,22.0001,0.005217845811940479
